,total_sqft,bath,price,bhk
9816,2000.0,2.0,160.0,4
9817,4400.0,5.0,500.0,4
9818,2000.0,4.0,135.0,4
9820,3800.0,3.0,325.0,4
9821,4260.0,4.0,333.0,4
9822,3630.0,6.0,196.0,4
9823,2750.0,4.0,413.0,4
9825,3589.0,5.0,400.0,4
9827,1200.0,3.0,125.0,4
9829,3500.0,5.0,450.0,4
9830,2690.0,4.0,201.0,4
9832,3500.0,4.0,289.0,4
9833,2600.0,4.0,325.0,4
9834,3200.0,3.0,250.0,4
9837,1500.0,3.0,235.0,4
9838,1200.0,6.0,170.0,4
9840,3754.0,6.0,480.0,4
9841,1200.0,3.0,110.0,4
9842,3385.5,6.0,142.0,4
9844,2850.0,5.0,240.0,4
9845,3746.0,6.0,375.0,4
9846,2470.0,4.0,203.0,4
9847,1200.0,4.0,95.0,4
9848,3500.0,2.0,350.0,4
9849,2464.5,6.0,118.0,4
9850,4000.0,4.0,325.0,4
9851,3900.0,4.0,410.0,4
9852,2400.0,5.0,180.0,4
9854,3750.0,6.0,375.0,4
9856,5000.0,5.0,600.0,4
9857,5000.0,4.0,425.0,4
9858,10200.0,4.0,1250.0,4
9859,3200.0,4.0,440.0,4
9860,4800.0,5.0,420.0,4
9861,1200.0,3.0,180.0,4
9863,2400.0,5.0,395.0,4
9864,2800.0,4.0,200.0,4
9866,3854.5,6.0,385.5,4
9868,6830.0,5.0,795.0,4
9869,4408.0,4.0,344.0,4
9871,3181.0,2.0,229.0,4
9872,4920.0,4.0,393.5,4
9873,3060.0,4.0,350.0,4
9875,3200.0,4.0,375.0,4
9876,3633.0,6.0,550.0,4
9877,3978.0,4.0,428.0,4
9878,3621.0,4.0,511.0,4
9879,2800.0,4.0,400.0,4
9880,3205.0,4.0,300.0,4
9881,2425.0,5.0,201.0,4
9883,3033.0,4.0,326.0,4
9884,1250.0,4.0,100.0,4
9885,1350.0,4.0,160.0,4
9886,1200.0,4.0,83.0,4
9887,11000.0,4.0,1600.0,4
9888,3565.0,4.0,255.0,4
9889,3600.0,4.0,245.0,4
9891,3870.0,4.0,411.0,4
9892,3596.0,5.0,260.0,4
9893,5400.0,4.0,750.0,4
9894,2380.0,4.0,242.0,4
9896,3435.0,2.0,341.0,4
9897,3602.0,4.0,280.0,4
9900,2100.0,6.0,100.0,4
9902,2400.0,5.0,320.0,4
9903,2439.0,4.0,185.0,4
9904,5000.0,5.0,550.0,4
9907,3436.0,5.0,345.0,4
9909,3122.0,6.0,235.0,4
9910,3000.0,3.0,300.0,4
9911,1200.0,4.0,140.0,4
9913,2900.0,4.0,200.0,4
9915,3293.0,5.0,425.0,4
9916,3197.0,5.0,335.0,4
9917,3596.0,5.0,279.0,4
9918,1200.0,4.0,110.0,4
9919,1200.0,4.0,100.0,4
9921,2750.0,5.0,240.0,4
9922,4110.0,4.0,590.0,4
9924,2062.0,3.0,140.0,4
9926,1350.0,4.0,160.0,4
9927,2375.0,3.0,260.0,4
9928,2900.0,4.0,240.0,4
9929,2700.0,4.0,350.0,4
9932,2502.0,4.0,170.0,4
9935,3300.0,4.0,430.0,4
9937,4290.0,5.0,625.0,4
9938,1350.0,4.0,90.0,4
9941,2429.0,3.0,210.0,4
9942,2500.0,5.0,245.0,4
9943,3400.0,4.0,235.0,4
9944,4000.0,4.0,441.0,4
9945,1920.0,5.0,250.0,4
9946,1200.0,4.0,130.0,4
9947,3700.0,4.0,314.0,4
9948,4800.0,6.0,420.0,4
9949,3400.0,5.0,265.0,4
9951,3420.0,3.0,410.0,4
9952,3362.0,5.0,249.0,4
9953,1600.0,3.0,140.0,4
9954,2990.0,3.0,198.0,4
9956,2835.0,4.0,241.0,4
9958,3600.0,4.0,330.0,4
9961,2732.0,4.0,194.0,4
9962,3630.0,6.0,207.0,4
9964,3150.0,4.0,218.0,4
9965,1200.0,2.0,140.0,4
9967,1200.0,4.0,130.0,4
9968,1200.0,4.0,125.0,4
9969,3122.0,6.0,245.0,4
9970,3900.0,5.0,415.0,4
9971,2439.0,4.0,190.0,4
9972,3000.0,4.0,264.0,4
9973,2249.81,4.0,245.0,4
9974,2900.0,4.0,225.0,4
9975,4560.0,5.0,430.0,4
9977,2400.0,4.0,344.0,4
9978,2760.0,4.0,290.0,4
9979,2557.0,2.0,170.0,4
9981,2500.0,5.0,181.0,4
9982,3560.0,5.0,318.0,4
9983,2800.0,4.0,365.0,4
9985,3508.0,6.0,425.0,4
9986,2658.0,5.0,189.0,4
9987,3400.0,4.0,275.0,4
9988,2996.0,4.0,200.0,4
9990,2000.0,4.0,312.0,4
9991,1453.0,4.0,160.0,4
9995,1200.0,4.0,175.0,4
9996,1200.0,3.0,160.0,4
9997,2774.0,4.0,197.0,4
9998,3000.0,4.0,301.0,4
9999,3496.0,4.0,262.0,4
10000,1800.0,4.0,230.0,4
10001,2065.0,4.0,248.0,4
10002,1200.0,4.0,115.0,4
10003,2100.0,3.0,204.0,4
10005,2895.5,2.0,246.0,4
10006,1500.0,2.0,87.0,4
10007,3200.0,4.0,350.0,4
10008,3170.0,4.0,250.0,4
10009,4800.0,4.0,420.0,4
10010,2500.0,4.0,300.0,4
10013,2733.0,5.0,259.0,4
10015,2330.0,5.0,175.0,4
10016,3335.0,4.0,290.0,4
10018,2630.0,5.0,188.0,4
10019,2790.0,5.0,198.0,4
10020,2800.0,4.0,365.0,4
10022,2200.0,2.0,150.0,4
10023,4000.0,5.0,578.0,4
10025,1500.0,4.0,105.0,4
10026,2774.0,4.0,197.0,4
10027,2400.0,4.0,350.0,4
10028,5150.0,4.0,559.0,4
10029,2956.0,5.0,234.0,4
10030,1200.0,4.0,110.0,4
10031,3596.0,5.0,297.0,4
10032,2900.0,4.0,325.0,4
10033,1200.0,4.0,135.0,4
10035,4041.0,4.0,345.0,4
10036,1200.0,4.0,130.0,4
10037,1800.0,3.0,190.0,4
10038,3628.0,4.0,246.0,4
10041,3700.0,4.0,325.0,4
10044,6000.0,4.0,625.0,4
10046,3005.0,5.0,275.0,4
10047,4201.0,4.0,435.0,4
10048,4382.0,4.0,400.0,4
10051,4025.0,6.0,350.0,4
10056,2950.0,4.0,250.0,4
10057,4190.0,4.0,325.0,4
10058,1500.0,5.0,160.0,4
10059,1900.0,4.0,185.0,4
10060,3418.0,3.0,235.0,4
10061,3092.0,4.0,230.0,4
10064,1200.0,4.0,190.0,4
10066,2597.0,4.0,189.0,4
10068,1632.0,3.0,140.0,4
10069,2800.0,4.0,252.0,4
10070,2800.0,4.0,375.0,4
10071,2524.0,5.0,180.0,4
10072,2880.0,3.0,211.0,4
10076,3418.0,2.0,222.0,4
10077,4550.0,2.0,240.0,4
10079,2135.0,3.0,149.0,4
10081,3075.0,2.0,188.0,4
10082,3090.0,4.0,350.0,4
10083,2700.0,4.0,295.0,4
10084,4235.0,5.0,364.0,4
10085,3715.0,6.0,212.5,4
10086,3126.0,5.0,345.0,4
10087,3000.0,4.0,235.0,4
10089,3200.0,4.0,350.0,4
10090,2064.0,5.0,225.0,4
10091,3596.0,4.0,359.0,4
10092,2916.0,5.0,230.0,4
10093,2439.0,4.0,170.0,4
10096,3930.0,5.0,330.0,4
10097,2569.0,4.0,175.0,4
10098,3758.0,4.0,450.0,4
10099,6000.0,4.0,410.0,4
10100,2200.0,3.0,225.0,4
10101,1350.0,4.0,175.0,4
10104,5000.0,4.0,536.0,4
10105,1500.0,3.0,162.0,4
10108,3410.0,5.0,253.0,4
10111,2470.0,5.0,192.0,4
10112,2100.0,3.0,280.0,4
10113,2450.0,4.0,368.0,4
10114,3500.0,4.0,320.0,4
10115,3200.0,4.0,270.0,4
10116,1200.0,6.0,60.0,4
10117,1880.0,4.0,154.0,4
10118,4000.0,4.0,630.0,4
10119,3019.0,6.0,190.0,4
10121,1560.0,3.0,149.0,4
10123,1948.0,4.0,129.0,4
10124,1650.0,2.0,140.0,4
10125,2732.0,4.0,204.0,4
10126,4600.0,6.0,650.0,4
10127,6000.0,6.0,700.0,4
10128,4500.0,4.0,330.0,4
10129,4500.0,4.0,345.0,4
10130,1560.0,4.0,160.0,4
10131,3850.0,6.0,205.0,4
10132,1500.0,4.0,185.0,4
10135,3453.0,4.0,247.0,4
10136,1200.0,4.0,165.0,4
10138,1500.0,3.0,230.0,4
10139,3600.0,4.0,300.0,4
10140,3730.0,6.0,430.0,4
10142,2774.0,4.0,208.0,4
10143,2425.0,5.0,175.0,4
10144,2170.0,3.0,265.0,4
10146,2500.0,4.0,225.0,4
10148,7000.0,8.0,450.0,4
10149,1200.0,4.0,180.0,4
10150,1200.0,4.0,190.0,4
10154,2950.0,4.0,253.0,4
10155,4450.0,6.0,449.0,4
10156,1386.0,3.0,93.0,4
10157,6652.0,6.0,510.0,4
10158,2940.0,6.0,201.0,4
10160,4694.0,5.0,375.0,4
10165,2100.0,3.0,210.0,4
10166,4800.0,4.0,550.0,4
10167,2695.0,4.0,188.0,4
10169,2400.0,2.0,250.0,4
10170,4800.0,5.0,350.0,4
10172,3200.0,5.0,309.0,4
10173,4304.0,4.0,699.0,4
10174,4209.0,4.0,602.0,4
10175,1575.0,4.0,250.0,4
10176,1200.0,5.0,150.0,4
10177,1200.0,4.0,125.0,4
10179,1600.0,4.0,200.0,4
10180,4040.0,4.0,500.0,4
10181,1200.0,2.0,75.0,4
10182,1240.0,4.0,110.0,4
10183,2500.0,6.0,122.5,4
10184,2787.0,5.0,220.0,4
10188,2600.0,4.0,300.0,4
10189,3335.0,4.0,300.0,4
10190,1200.0,4.0,105.0,4
10191,2375.0,4.0,189.0,4
10192,1740.0,4.0,175.0,4
10194,3500.0,5.0,450.0,4
10195,2400.0,3.0,200.0,4
10196,5400.0,5.0,475.0,4
10197,2500.0,4.0,170.0,4
10198,2360.0,3.0,185.0,4
10199,2615.0,5.0,222.0,4
10200,1200.0,4.0,125.0,4
10201,3500.0,4.0,550.0,4
10203,1200.0,4.0,120.0,4
10204,4250.0,4.0,610.0,4
10206,3633.0,5.0,335.0,4
10207,1600.0,3.0,185.0,4
10209,2236.0,4.0,153.0,4
10210,2100.0,3.0,147.0,4
10211,3122.0,6.0,250.0,4
10212,3729.0,4.0,384.0,4
10213,2400.0,4.0,180.0,4
10215,1600.0,4.0,250.0,4
10217,2400.0,3.0,185.0,4
10218,1600.0,5.0,130.0,4
10219,2000.0,3.0,180.0,4
10220,1672.0,3.0,190.0,4
10222,1200.0,3.0,148.0,4
10225,3504.0,4.0,262.0,4
10226,4723.0,4.0,500.0,4
10227,3508.0,4.0,386.0,4
10228,3700.0,4.0,400.0,4
10229,2453.0,3.0,250.0,4
10230,2650.0,4.0,223.0,4
10231,1200.0,4.0,100.0,4
10233,3206.0,5.0,270.0,4
10234,1500.0,4.0,235.0,4
10235,1800.0,3.0,120.0,4
10236,2790.0,4.0,198.0,4
10238,1750.0,3.0,185.0,4
10239,2240.0,4.0,160.0,4
10240,1200.0,4.0,80.0,4
10241,4100.0,4.0,660.0,4
10242,4225.0,6.0,359.0,4
10245,2990.0,4.0,225.0,4
10246,3734.0,5.0,430.0,4
10249,4007.0,4.0,530.0,4
10250,1200.0,4.0,85.0,4
10251,3150.0,4.0,500.0,4
10252,3500.0,3.0,425.0,4
10254,3100.0,5.0,425.0,4
10255,6200.0,4.0,744.0,4
10256,1200.0,4.0,110.0,4
10258,1800.0,3.0,180.0,4
10261,2283.0,2.0,121.0,4
10264,3000.0,4.0,350.0,4
10265,2485.0,4.0,198.0,4
10266,1344.0,3.0,130.0,4
10267,1250.0,4.0,135.0,4
10269,1200.0,4.0,155.0,4
10270,3596.0,4.0,268.0,4
10271,1750.0,4.0,263.0,4
10272,2400.0,4.0,228.0,4
10276,2610.0,4.0,306.0,4
10277,4000.0,6.0,440.0,4
10278,6652.0,6.0,660.0,4
10279,2700.0,3.0,230.0,4
10280,6688.0,6.0,700.0,4
10281,1200.0,4.0,125.0,4
10285,3124.0,6.0,349.0,4
10286,4000.0,6.0,370.0,4
10287,2758.0,4.0,240.0,4
10288,1917.0,4.0,130.0,4
10290,4050.0,2.0,450.0,4
10291,2425.0,5.0,195.0,4
10294,3600.0,5.0,400.0,4
10295,4689.0,4.0,488.0,4
10298,4500.0,7.0,337.0,5
10299,3000.0,3.0,528.0,5
10302,5600.0,2.0,548.5,5
10304,4500.0,5.0,415.0,5
10305,4239.0,5.0,423.0,5
10306,1800.0,4.0,187.0,5
10307,1640.0,4.0,240.0,5
10310,3100.0,4.0,265.0,5
10311,1666.0,4.0,150.0,5
10312,1560.0,5.0,145.0,5
10315,2280.0,5.0,200.0,5
10316,3680.0,4.0,440.0,5
10318,2400.0,4.0,300.0,5
10322,1575.0,4.0,150.0,5
10323,2400.0,5.0,415.0,5
10324,2700.0,7.0,125.0,5
10326,1600.0,5.0,140.0,5
10327,2849.0,5.0,300.0,5
10328,1600.0,5.0,140.0,5
10329,2350.0,2.0,423.0,5
10330,5530.0,5.0,627.0,5
10332,2400.0,5.0,235.0,5
10334,5600.0,5.0,515.0,5
10335,2400.0,5.0,250.0,5
10337,2043.0,6.0,375.0,5
10339,6200.0,5.0,720.0,5
10342,3250.0,5.0,290.0,5
10345,4355.0,3.0,350.0,5
10346,2400.0,4.0,225.0,5
10348,2500.0,3.0,200.0,5
10349,2000.0,4.0,180.0,5
10352,3905.0,7.0,290.0,5
10353,2400.0,5.0,400.0,5
10354,2250.0,5.0,360.0,5
10356,2400.0,5.0,275.0,5
10357,4500.0,7.0,294.0,5
10359,6613.0,7.0,950.0,5
10361,2400.0,5.0,325.0,5
10365,3930.0,7.0,329.0,5
10367,2400.0,5.0,285.0,5
10369,4050.0,4.0,600.0,5
10370,2400.0,4.0,310.0,5
10373,2500.0,7.0,125.0,5
10376,2990.0,5.0,416.0,5
10379,1950.0,6.0,175.0,5
10380,1500.0,5.0,175.0,5
10382,4166.0,5.0,560.0,5
10383,1800.0,6.0,270.0,5
10386,3692.0,5.0,340.0,5
10389,2400.0,3.0,320.0,5
10391,2297.0,5.0,269.0,5
10393,2200.0,7.0,350.0,5
10394,3500.0,5.0,350.0,5
10396,1600.0,5.0,140.0,5
10397,7200.0,5.0,900.0,5
10398,2520.0,4.0,378.0,5
10400,3000.0,4.0,300.0,5
10402,1500.0,5.0,265.0,5
10405,5400.0,4.0,700.0,5
10411,5020.0,7.0,287.0,5
10412,2800.0,3.0,425.0,5
10414,2801.25,4.0,462.0,5
10417,2600.0,5.0,370.0,5
10419,1700.0,5.0,300.0,5
10420,1500.0,6.0,155.0,5
10426,10000.0,4.0,975.0,5
10427,2250.0,5.0,240.0,5
10430,3600.0,5.0,510.0,5
10431,2350.0,5.0,325.0,5
10434,2000.0,5.0,240.0,5
10435,1550.0,3.0,250.0,5
10436,1500.0,5.0,210.0,5
10437,2400.0,5.0,408.0,5
10438,3520.0,6.0,460.0,5
10439,2400.0,4.0,325.0,5
10440,4000.0,5.0,425.0,5
10444,3250.0,5.0,395.0,5
10447,1600.0,5.0,140.0,5
10448,1650.0,6.0,200.0,5
10452,3210.0,2.0,353.0,5
10453,4000.0,5.0,680.0,5
10454,5665.84,7.0,988.0,5
10455,1500.0,6.0,145.0,5
10460,2160.0,5.0,250.0,6
10462,3000.0,8.0,451.0,6
10467,2400.0,4.0,280.0,6
10471,11338.0,9.0,1000.0,6
10472,2400.0,6.0,245.0,6
10473,3800.0,8.0,200.0,6
10475,2100.0,6.0,275.0,6
10478,2150.0,6.0,205.0,6
10479,2400.0,6.0,370.0,6
10482,2400.0,6.0,408.0,6
10484,1800.0,8.0,175.0,6
10485,3000.0,8.0,90.0,6
10487,3000.0,4.0,375.0,6
10492,2400.0,6.0,400.0,6
10493,2400.0,6.0,400.0,6
10499,2400.0,5.0,300.0,6
10504,3000.0,8.0,400.0,6
10509,3000.0,6.0,300.0,6
10510,2000.0,6.0,300.0,6
10511,4000.0,6.0,460.0,6
10521,3800.0,6.0,390.0,6
10528,4000.0,5.0,540.0,6
10535,5000.0,7.0,299.0,7
10537,2460.0,7.0,350.0,7
10538,6150.0,6.0,830.0,7
10539,4400.0,9.0,120.0,7
10541,2400.0,7.0,355.0,7
10544,2400.0,3.0,150.0,7
10546,2425.0,7.0,140.0,7
10548,2800.0,7.0,250.0,7
10553,4278.0,7.0,299.0,7
10554,4000.0,8.0,150.0,7
10559,3150.0,7.0,375.0,7
10561,2500.0,8.0,95.0,7
10564,3000.0,4.0,400.0,7
10566,3000.0,8.0,140.0,8
10567,5000.0,8.0,250.0,8
10568,2600.0,8.0,180.0,8
10569,2400.0,6.0,125.0,8
10570,4800.0,8.0,225.0,8
10571,3500.0,6.0,120.0,8
10572,3600.0,6.0,145.0,8
10573,2500.0,8.0,95.0,8
10574,3150.0,5.0,145.0,8
10575,6000.0,8.0,220.0,8
10576,2700.0,8.0,290.0,8
10577,3000.0,4.0,130.0,8
10578,3450.0,7.0,225.0,8
10579,3000.0,8.0,150.0,8
10580,3600.0,9.0,125.0,8
10581,3000.0,5.0,130.0,8
10582,2400.0,8.0,250.0,8
10583,3300.0,8.0,310.0,8
10584,4000.0,8.0,160.0,8
10586,6000.0,8.0,215.0,8
10587,5000.0,9.0,210.0,9
10588,3300.0,14.0,500.0,9
10589,3125.0,9.0,350.0,9
10590,6200.0,9.0,200.0,9
10591,4500.0,9.0,166.0,9
10592,4500.0,9.0,500.0,9
10593,4700.0,10.0,130.0,9
10594,3600.0,9.0,240.0,9
10595,4600.0,9.0,200.0,9
10598,4600.0,9.0,150.0,9
10599,12000.0,12.0,525.0,10
10600,4000.0,12.0,160.0,10
10601,3300.0,9.0,450.0,10
10602,7200.0,10.0,200.0,10
10603,3280.0,9.0,450.0,10
10604,5000.0,9.0,360.0,11
